0.831168831,0,0.196721311,0,0.564102564,0,0.433333333,0.04,0.379746835,0.547076879,0.407249803,0.408791209,0.407261867,0.407188461,0.407159189,0.407104684,0.407159189,0.407136682
0.110091743,0.315789474,0.131578947,0.130434783,0.126582278,0,0.153846154,0.142857143,0.12987013,0.65968394,0.667401691,0.663223903,0.664825046,0.665317387,0.662606128,0.666300165,0.662730627,0.653649635
0.156028369,0.181818182,0.625994695,0.133333333,0.100719424,0,0.110817942,0.202764977,0.384868421,0.901264252,0.90060978,0.912310351,0.903065965,0.901335196,0.90118669,0.900287334,0.900672027,0.869692643
0.411764706,0,0.25,0.769230769,0.388888889,0,0.48,0.615384615,0.342857143,0.762902019,0.791435369,0.784530387,0.815165877,0.771179731,0.758518519,0.761204996,0.788624135,0.760790051
0.395652174,0.04784689,0.229508197,0.405172414,0.753303965,0.267281106,0.377906977,0.311688312,0.361655773,0.839339495,0.839513949,0.848089712,0.83619962,0.957002196,0.837669341,0.953869918,0.845878324,0.867042172
0,0,0,0,0,0.333333333,0.117647059,0,0,0.25,0.4,0.25,0.25,0.285714286,0.5,0.25,0.285714286,0.2
0.228378378,0.300813008,0,0.148550725,0.118351064,0,0.562913907,0.144044321,0.09539749,0.565656566,0.445544554,0.449877751,0.478873239,0.645702306,0.464547677,0.648421053,0.441687345,0.565656566
0.148092745,0,0.196403873,0.072423398,0.052552553,0,0.066914498,0.412698413,0.088888889,0.542857143,0.584615385,0.448275862,0.465116279,0.493975904,0.491017964,0.542857143,0.64516129,0.542857143
0.140409329,0.010805501,0.015856601,0.08195122,0.132701422,0,0.03271862,0.008839779,0.437724982,0.430040232,0.335253456,0.332571429,0.334482759,0.336320506,0.335446686,0.347537355,0.335446686,0.430040232
